Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
660463e441306a86a035f6d0,62b1f2bfcec5a48852005c5f,APPROVED,Not Applicable,2024-03-27T18:22:32.839000Z,2024-03-27T18:25:50.347000Z,2024-03-28T16:03:05.112000Z,2024-03-27T18:28:27.001954Z,198,C1NU7187,2357,English,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660463ed67c95d9ddc2a8ca8,610ef1140e35c1351e7f6a1b,APPROVED,Not Applicable,2024-03-27T18:22:43.316000Z,2024-03-27T18:38:24.476000Z,2024-03-28T16:04:54.832000Z,2024-03-27T18:38:45.566148Z,942,C1NU7187,496,English,23,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
660463f592d30930104cd636,601dc4afec317f1e601e72c0,APPROVED,Not Applicable,2024-03-27T18:22:55.085000Z,2024-03-27T18:35:11.212000Z,2024-03-28T16:07:20.179000Z,2024-03-27T18:35:13.767696Z,737,C1NU7187,4095,English,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660463f6172bb4c09e08defe,5dd35813794e103649612ffd,APPROVED,Not Applicable,2024-03-27T18:22:53Z,2024-03-27T18:29:09.231000Z,2024-03-28T18:10:09.152000Z,2024-03-27T18:29:11.739467Z,377,C1NU7187,2853,English,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66046401c2c5bc283088e5b6,5d227f901e99f80018c60e1f,APPROVED,Not Applicable,2024-03-27T18:23:05.418000Z,2024-03-27T18:28:33.772000Z,2024-03-28T18:10:09.593000Z,2024-03-27T18:28:45.694942Z,329,C1NU7187,3770,English,59,Female,White,United States,United States,United States,English,No,Part-Time
66046406ee8921b2e0c3cffb,5dd9e1e0a4aa2696d9a15c0d,APPROVED,Not Applicable,2024-03-27T18:28:44.585000Z,2024-03-27T18:41:59.773000Z,2024-03-28T16:06:47.105000Z,2024-03-27T19:42:16.868977Z,796,C1NU7187,5191,English,55,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6604641467c95d9ddc2a8cb1,5ec44da606cb7931f04a35e9,APPROVED,Not Applicable,2024-03-27T18:23:23.395000Z,2024-03-27T18:36:18.102000Z,2024-03-28T16:06:47.829000Z,2024-03-27T18:38:42.714479Z,775,C1NU7187,4493,English,58,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604643ac63e4fcaa6b50555,5eac686d82cc012af1e953c7,APPROVED,Not Applicable,2024-03-27T18:23:58.756000Z,2024-03-27T18:28:55.957000Z,2024-03-28T16:06:48.143000Z,2024-03-27T18:28:57.333585Z,298,C1NU7187,3824,English,57,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6604645833d4c0a6766538fd,614dd9c7fe3afb375e947a27,APPROVED,Not Applicable,2024-03-27T18:24:54.303000Z,2024-03-27T18:31:08.742000Z,2024-03-28T16:06:00.456000Z,2024-03-27T18:31:10.801163Z,375,C1NU7187,5012,"English, Spanish",30,Female,Mixed,United States,United States,United States,Spanish,Yes,Full-Time
660464848706ab35b27c8535,6348846ae221cb4a0efbf3f9,APPROVED,Not Applicable,2024-03-27T18:25:14.062000Z,2024-03-27T18:31:31.671000Z,2024-03-28T16:03:28.453000Z,2024-03-27T18:31:32.945301Z,378,C1NU7187,2486,English,80,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604648590fdc150af92ab1f,65c290e1d78fe0242f9b4b76,APPROVED,Not Applicable,2024-03-27T18:25:18.360000Z,2024-03-27T18:45:24.582000Z,2024-03-28T17:14:28.945000Z,2024-03-27T18:45:25.886112Z,1207,C1NU7187,327,English,49,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6604648dadec980a8d9db166,5aa3ba9bdbdb470001ef40c7,APPROVED,Not Applicable,2024-03-27T18:25:26.150000Z,2024-03-27T18:33:25.493000Z,2024-03-28T18:10:10.058000Z,2024-03-27T18:33:27.125314Z,480,C1NU7187,172,English,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66046498ee8921b2e0c3d039,6547b4f7add88bc536050025,APPROVED,Not Applicable,2024-03-27T18:25:28.017000Z,2024-03-27T18:33:47.866000Z,2024-03-28T16:06:51.924000Z,2024-03-27T18:33:49.251702Z,500,C1NU7187,77,English,78,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660464b7c62efe106302b6fe,6463e139c1cfbd6321e08714,APPROVED,Not Applicable,2024-03-27T18:26:22.798000Z,2024-03-27T18:42:40.370000Z,2024-03-28T16:07:20.649000Z,2024-03-27T18:42:42.031667Z,978,C1NU7187,2244,English,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660464f3d3cc0976ac8a44a6,5e00f9a211999fcea4169800,APPROVED,Not Applicable,2024-03-27T18:27:19.534000Z,2024-03-27T18:47:31.550000Z,2024-03-28T17:14:14.899000Z,2024-03-27T18:47:35.542273Z,1213,C1NU7187,516,English,64,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660464f47e405f7dc756e02d,5e5023405c27990580d81c72,APPROVED,Not Applicable,2024-03-27T18:27:13.694000Z,2024-03-27T18:33:22.885000Z,2024-03-28T18:10:11.416000Z,2024-03-27T18:33:24.215699Z,370,C1NU7187,2411,English,63,Female,White,United States,United States,United States,English,No,Other
660464fb47ab2b5c71d37c5c,569298838d93fe000dfa033c,APPROVED,Not Applicable,2024-03-27T18:27:12.306000Z,2024-03-27T18:35:38.008000Z,2024-03-28T16:07:21.037000Z,2024-03-27T18:35:40.175840Z,506,C1NU7187,8489,English,72,Female,White,United States,United States,United States,English,No,Part-Time
6604650d5b7d3f99d968d2f0,647f5b72256d6f1e6fe0d7b7,APPROVED,Not Applicable,2024-03-27T18:28:28.655000Z,2024-03-27T18:54:24.209000Z,2024-03-28T16:06:48.445000Z,2024-03-27T18:54:27.308886Z,1556,C1NU7187,1894,English,55,Male,White,Portugal,United States,United States,English,No,Part-Time
6604651c89025fe00f658476,60fde0b2f2b1d36e006ad138,APPROVED,Not Applicable,2024-03-27T18:27:51.077000Z,2024-03-27T18:34:40.882000Z,2024-03-28T16:03:05.609000Z,2024-03-27T18:34:42.297540Z,410,C1NU7187,634,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
6604651f02f816aa6eaf1ef3,59d1e366faf42e00012b6c1c,APPROVED,Not Applicable,2024-03-27T18:27:50.532000Z,2024-03-27T18:36:01.317000Z,2024-03-28T17:16:19.618000Z,2024-03-27T18:38:41.262605Z,491,C1NU7187,7515,"English, Finnish",57,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66046525d4cc3268b321f11b,645179915e31c1aeb3dc8129,APPROVED,Not Applicable,2024-03-27T18:27:56.386000Z,2024-03-27T18:33:43.555000Z,2024-03-28T16:06:48.745000Z,2024-03-27T18:33:46.033630Z,348,C1NU7187,2713,English,60,Male,White,United States,United States,United States,English,No,Full-Time
660465285b7d3f99d968d2f8,65aeb35d7f4e3c2fd1959989,APPROVED,Not Applicable,2024-03-27T18:27:57.774000Z,2024-03-27T18:34:12.357000Z,2024-03-28T16:06:49.071000Z,2024-03-27T18:34:13.957127Z,375,C1NU7187,297,English,55,Male,White,United States,United States,United States,English,No,Full-Time
66046533c63e4fcaa6b505bf,657b836bb82c37cf3d68df6d,APPROVED,Not Applicable,2024-03-27T18:28:11.963000Z,2024-03-27T18:36:46.261000Z,2024-03-28T17:14:29.537000Z,2024-03-27T18:38:43.684748Z,515,C1NU7187,708,English,53,Female,Black,United States,United States,United States,English,Yes,Full-Time
66046546a56828a62f66554d,5e64a02eb7d70b20f250b129,APPROVED,Not Applicable,2024-03-27T18:28:28.172000Z,2024-03-27T18:40:22.795000Z,2024-03-28T16:07:21.379000Z,2024-03-27T18:40:24.782498Z,715,C1NU7187,3261,English,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66046561b28725cb47ca3a9c,5b9efb73d1ff7a00013bfe84,APPROVED,Not Applicable,2024-03-27T18:29:19.907000Z,2024-03-27T18:39:28.443000Z,2024-03-28T17:16:20.054000Z,2024-03-27T18:39:30.080106Z,609,C1NU7187,8052,English,56,Female,Mixed,United States,United States,United States,English,No,Full-Time
6604656df661015064c122fc,65c63f9b7a891fff8a4c45a2,APPROVED,Not Applicable,2024-03-27T18:29:14.680000Z,2024-03-27T18:40:56.360000Z,2024-03-28T16:07:21.717000Z,2024-03-27T18:40:57.873159Z,702,C1NU7187,379,English,71,Female,White,United States,United States,United States,English,No,Other
660465743f03212e889fc116,65b3d743cb40c64c1f5b0227,APPROVED,Not Applicable,2024-03-27T18:36:30.844000Z,2024-03-27T18:55:19.134000Z,2024-03-28T17:14:30.011000Z,2024-03-27T18:55:20.270233Z,1129,C1NU7187,67,English,52,Female,Black,United States,United States,United States,English,Yes,Full-Time
66046582056cffc3385b7bac,65de28298e9a6e841cf8e02e,APPROVED,Not Applicable,2024-03-27T18:29:34.250000Z,2024-03-27T18:43:37.556000Z,2024-03-28T16:06:49.380000Z,2024-03-27T18:43:41.572936Z,844,C1NU7187,36,English,63,Male,White,United States,United States,United States,English,No,Other
660465a6e51d6203342a8c0c,60e5868307d715a4d1445116,APPROVED,Not Applicable,2024-03-27T18:30:04.454000Z,2024-03-27T18:35:38.336000Z,2024-03-28T16:07:22.151000Z,2024-03-27T18:35:40.759892Z,334,C1NU7187,4101,English,67,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660465a9bfebb2c378c57269,55a28851fdf99b602e6b05dd,APPROVED,Not Applicable,2024-03-27T18:30:16.799000Z,2024-03-27T18:40:39.089000Z,2024-03-28T16:07:22.839000Z,2024-03-27T18:40:40.822141Z,623,C1NU7187,3411,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660465bbce980eb928ad03dd,637ea165e071484955b325f7,APPROVED,Not Applicable,2024-03-27T18:30:31.411000Z,2024-03-27T18:40:33.941000Z,2024-03-28T16:06:49.704000Z,2024-03-27T18:40:35.848829Z,603,C1NU7187,1476,English,58,Male,White,United States,United States,United States,English,No,Full-Time
660465ea368e78398c046920,5484fd09fdf99b38dfb9645c,APPROVED,Not Applicable,2024-03-27T18:32:25.666000Z,2024-03-27T18:38:22.441000Z,2024-03-28T17:07:51.771000Z,2024-03-27T18:38:45.533170Z,357,C1NU7187,7350,English,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
660465eb29dd6f11c453faa7,64395cbe6c8374ff09533b05,APPROVED,Not Applicable,2024-03-27T18:31:16.810000Z,2024-03-27T18:47:33.284000Z,2024-03-28T17:14:15.456000Z,2024-03-27T18:47:36.888430Z,977,C1NU7187,2158,English,59,Male,Black,United States,United States,United States,English,No,Full-Time
660465f2da40abf83fd026e7,62b0b4aa5eabb603ddf7bb58,APPROVED,Not Applicable,2024-03-27T18:31:22.439000Z,2024-03-27T18:41:47.183000Z,2024-03-28T18:10:11.803000Z,2024-03-27T18:41:51.748444Z,625,C1NU7187,1879,English,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660465f40e7fc96e40da45b3,62da97c1d0ea5d209bdef664,APPROVED,Not Applicable,2024-03-27T18:31:32.931000Z,2024-03-27T18:44:28.145000Z,2024-03-28T17:16:08.067000Z,2024-03-27T18:44:29.502159Z,776,C1NU7187,3122,English,24,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660465febcf30e73f0146899,5b9b422307c6960001614c35,APPROVED,Not Applicable,2024-03-27T18:34:23.450000Z,2024-03-27T18:45:13.551000Z,2024-03-28T17:15:08.893000Z,2024-03-27T18:45:14.823802Z,651,C1NU7187,1307,"English, Spanish",40,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
660466495cdd2f66947562a2,5bc5552a23ecbb00012d6cb5,APPROVED,Not Applicable,2024-03-27T18:32:48.301000Z,2024-03-27T18:39:35.395000Z,2024-03-28T16:07:23.282000Z,2024-03-27T18:39:37.077751Z,408,C1NU7187,5624,English,68,Female,White,United States,United States,United States,English,No,Full-Time
66046661f1a9217c5073e420,62fb59166b94e6240417f7c7,APPROVED,Not Applicable,2024-03-27T18:33:24.283000Z,,2024-03-29T19:26:56.392000Z,2024-03-28T15:55:13.221972Z,76910,,2945,English,59,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660466633aa99bbc46e742d8,5d979a7705d4d60017b154c6,APPROVED,Not Applicable,2024-03-27T18:33:13.220000Z,2024-03-27T18:48:15.616000Z,2024-03-28T16:06:05.957000Z,2024-03-27T19:50:40.948871Z,903,C1NU7187,7886,English,33,Male,Asian,United States,United States,United States,English,No,Full-Time
66046668d0829a179388e981,6501f7c274092e1270832a17,APPROVED,Not Applicable,2024-03-27T18:33:20.078000Z,2024-03-27T18:41:30.264000Z,2024-03-28T16:07:44.594000Z,2024-03-27T18:41:31.884373Z,491,C1NU7187,1449,English,48,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6604666b537410af1d8a0da7,6266a849331cc893a5b22cf6,APPROVED,Not Applicable,2024-03-27T18:33:21.034000Z,2024-03-27T18:50:46.958000Z,2024-03-28T17:14:16.097000Z,2024-03-27T18:53:26.394891Z,1046,C1NU7187,5201,English,56,Male,Black,United States,United States,United States,English,No,Full-Time
6604666e6d2df3dc364cd794,5e6482c9142c3c204d56baa0,APPROVED,Not Applicable,2024-03-27T18:33:23.897000Z,2024-03-27T18:39:21.653000Z,2024-03-28T17:13:53.108000Z,2024-03-27T18:39:22.980225Z,358,C1NU7187,2309,English,35,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6604666f4634229edc7423a6,60eb1a7c95641da67ae7d611,APPROVED,Not Applicable,2024-03-27T18:33:27.391000Z,2024-03-27T18:47:31.986000Z,2024-03-28T16:07:23.614000Z,2024-03-27T18:47:34.921645Z,845,C1NU7187,5849,English,65,Female,White,United States,United States,United States,English,No,Part-Time
660466a4dc9634ddcf58d28d,6552428b01eebb19576c567d,APPROVED,Not Applicable,2024-03-27T18:35:19.533000Z,2024-03-27T18:54:34.831000Z,2024-03-28T16:02:49.261000Z,2024-03-27T18:54:36.830334Z,1156,C1NU7187,870,English,72,Male,Black,United States,United States,United States,English,Yes,Full-Time
660466aa9669f2a6ae58d107,6579d5a22e0a15c71dd52086,APPROVED,Not Applicable,2024-03-27T18:34:27.414000Z,2024-03-27T18:45:26.389000Z,2024-03-28T16:07:45.160000Z,2024-03-27T18:45:28.392762Z,659,C1NU7187,762,English,46,Male,Other,United States,United States,United States,English,No,Other
660466dc6553121372e2d3e5,5b33a01fa8327d0001003821,APPROVED,Not Applicable,2024-03-27T18:35:13.674000Z,2024-03-27T18:51:14.762000Z,2024-03-28T16:07:24.002000Z,2024-03-27T18:53:28.332532Z,962,C1NU7187,6252,English,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660466e81989147256e7df31,5dd32014b51b3e33ec0d07cc,APPROVED,Not Applicable,2024-03-27T18:35:28.439000Z,2024-03-27T18:43:46.485000Z,2024-03-28T16:07:45.734000Z,2024-03-27T18:43:48.570821Z,499,C1NU7187,3870,"English, Spanish",48,Male,Other,United States,United States,United States,English,No,Full-Time
660466ffdc9634ddcf58d2a8,63fe1b6e946bd85eb4a68860,APPROVED,Not Applicable,2024-03-27T18:35:54.969000Z,2024-03-27T18:57:39.601000Z,2024-03-28T16:08:11.680000Z,2024-03-27T18:57:40.779655Z,1305,C1NU7187,974,English,62,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6604670b3aa99bbc46e7430e,651c2756b4621cab0abba8fa,APPROVED,Not Applicable,2024-03-27T18:36:53.443000Z,2024-03-27T18:43:01.929000Z,2024-03-28T17:15:20.293000Z,2024-03-27T18:43:05.628961Z,369,C1NU7187,886,English,24,Male,Other,United States,United States,United States,English,No,Full-Time
6604672b35604f3adf385ce2,5e8b32ec2c33ae7f20a0b401,APPROVED,Not Applicable,2024-03-27T18:36:33.952000Z,2024-03-27T18:44:44.566000Z,2024-03-28T17:13:56.352000Z,2024-03-27T18:44:45.710898Z,491,C1NU7187,7386,English,62,Female,Asian,China,United States,United States,Chinese,No,Full-Time
6604674d3aa99bbc46e74325,5bcbd66377740000016a64b0,APPROVED,Not Applicable,2024-03-27T18:37:22.508000Z,2024-03-27T18:46:08.997000Z,2024-03-28T16:07:24.431000Z,2024-03-27T18:46:10.796515Z,527,C1NU7187,4565,English,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660467766553121372e2d417,65e2240ceb2b1fd974ef01b3,APPROVED,Not Applicable,2024-03-27T18:37:51.954000Z,2024-03-27T18:52:15.551000Z,2024-03-28T16:07:24.806000Z,2024-03-27T18:53:31.862036Z,864,C1NU7187,198,English,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660467802c68a230b98d75d4,5f489766dbc4a2364c0f4f93,APPROVED,Not Applicable,2024-03-27T18:38:06.092000Z,2024-03-27T18:47:04.386000Z,2024-03-28T16:07:25.351000Z,2024-03-27T18:47:06.014124Z,539,C1NU7187,4183,English,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604678109fbb0fb36665500,5d8a64630ffb9c001746ca2c,APPROVED,Not Applicable,2024-03-27T18:38:05.243000Z,2024-03-27T18:53:35.230000Z,2024-03-28T16:07:06.456000Z,2024-03-27T18:53:47.235489Z,930,C1NU7187,9198,English,64,Male,Asian,United States,United States,United States,English,No,Full-Time
66046788761b38bdcf1ff72d,61413568af671b4a3f59aa8a,APPROVED,Not Applicable,2024-03-27T18:38:08.709000Z,2024-03-27T18:49:30.929000Z,2024-03-28T17:15:20.652000Z,2024-03-27T18:49:32.215631Z,683,C1NU7187,918,"English, Spanish, German",24,Male,Other,Mexico,United States,United States,Spanish,Yes,Full-Time
6604679b96c0b7b06d1bbadc,65b00e15c91bb63e6979a49f,APPROVED,Not Applicable,2024-03-27T18:38:33.231000Z,2024-03-27T18:52:38.149000Z,2024-03-28T16:02:50.076000Z,2024-03-27T18:53:36.582389Z,845,C1NU7187,226,English,66,Male,Black,South Africa,United States,United States,English,Yes,Part-Time
660467ad02f816aa6eaf1fbd,63972b68541bab989795da48,APPROVED,Not Applicable,2024-03-27T18:38:59.833000Z,2024-03-27T18:48:53.482000Z,2024-03-28T16:07:25.701000Z,2024-03-27T18:48:54.558827Z,594,C1NU7187,942,English,66,Female,White,United States,United States,United States,English,No,Part-Time
660467c75cdd2f669475632d,65444bbc48998c14318caf9f,APPROVED,Not Applicable,2024-03-27T18:39:13.152000Z,2024-03-27T18:45:03.362000Z,2024-03-28T16:07:26.050000Z,2024-03-27T18:45:09.515165Z,351,C1NU7187,1194,English,67,Female,White,United States,United States,United States,English,No,Full-Time
660467d7246a81c12ead585e,6100575395cc819a27603c94,APPROVED,Not Applicable,2024-03-27T18:39:26.360000Z,2024-03-27T18:44:25.778000Z,2024-03-28T17:07:52.303000Z,2024-03-27T18:44:27.283111Z,300,C1NU7187,334,English,36,Female,White,United States,United States,United States,English,No,Full-Time
660467dabe915ffba0e2d465,60e45acbc927879ccc9637c4,APPROVED,Not Applicable,2024-03-27T18:39:30.165000Z,2024-03-27T18:45:27.837000Z,2024-03-28T16:07:26.802000Z,2024-03-27T18:45:29.198865Z,358,C1NU7187,5146,English,69,Female,White,United States,United States,United States,English,No,Full-Time
660467db056cffc3385b7c4f,5a8895f0f1408d0001769b7b,APPROVED,Not Applicable,2024-03-27T18:45:19.468000Z,2024-03-27T19:08:18.786000Z,2024-03-28T16:08:05.090000Z,2024-03-27T19:08:24.208273Z,1380,C1NU7187,1034,"English, Spanish",26,Female,Other,United States,United States,United States,English,Yes,DATA_EXPIRED
660467de78ea152457723921,5e570d5f412e890d48a89940,APPROVED,Not Applicable,2024-03-27T18:39:38.102000Z,2024-03-27T18:49:14.816000Z,2024-03-28T16:04:55.687000Z,2024-03-27T18:49:17.449436Z,577,C1NU7187,2229,English,23,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6604681bce980eb928ad049d,610a19dfddd41509dd4d8872,APPROVED,Not Applicable,2024-03-27T18:40:47.830000Z,2024-03-27T18:52:12.554000Z,2024-03-28T16:03:06.037000Z,2024-03-27T18:53:31.819427Z,685,C1NU7187,353,"English, Spanish",22,Female,White,United States,United States,United States,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604683867c95d9ddc2a8e12,655a395e2828d333bae0ea4b,APPROVED,Not Applicable,2024-03-27T18:41:05.440000Z,2024-03-27T18:43:49.958000Z,2024-03-28T16:06:50.017000Z,2024-03-27T18:43:51.409302Z,165,C1NU7187,1246,English,61,Male,White,United States,United States,United States,English,No,Full-Time
6604685f3f03212e889fc205,650840a49932f6109edd38ce,APPROVED,Not Applicable,2024-03-27T18:41:50.320000Z,2024-03-27T18:55:14.320000Z,2024-03-28T17:14:55.859000Z,2024-03-27T18:55:16.264596Z,804,C1NU7187,974,English,62,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66046868586e74d6047424a5,5f0a686635f72917e94c7a63,APPROVED,Not Applicable,2024-03-27T18:41:55.985000Z,2024-03-27T18:51:01.398000Z,2024-03-28T17:15:09.351000Z,2024-03-27T18:53:27.787442Z,546,C1NU7187,3159,English,43,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66046870c04451f63b665d4c,65da5fc4470cd3b65bb29c6f,APPROVED,Not Applicable,2024-03-27T18:42:10.584000Z,2024-03-27T18:48:19.636000Z,2024-03-28T16:04:56.109000Z,2024-03-27T18:48:21.044767Z,370,C1NU7187,113,English,22,Male,Black,United States,United States,United States,English,No,Part-Time
6604687fbfebb2c378c5735f,6595ca2f3e864efa3a8019d8,APPROVED,Not Applicable,2024-03-27T18:42:20.439000Z,2024-03-27T19:08:01.099000Z,2024-03-28T17:14:30.513000Z,2024-03-27T19:08:02.582091Z,1541,C1NU7187,497,English,45,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
660468b844cbd6f195f33010,5f5128c3aa1c4e30e4506d2c,APPROVED,Not Applicable,2024-03-27T18:43:10.625000Z,2024-03-27T18:53:30.919000Z,2024-03-28T15:57:59.996000Z,2024-03-27T18:53:46.563652Z,621,C1NU7187,1028,English,79,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660468d86b7b276c7b487e5a,612e6569f68929afb886fb5c,APPROVED,Not Applicable,2024-03-27T18:43:41.232000Z,2024-03-27T18:50:42.981000Z,2024-03-28T16:03:06.479000Z,2024-03-27T18:53:24.548399Z,422,C1NU7187,2148,English,24,Female,White,United States,United States,United States,English,No,Full-Time
660468e9a550c955295bd4b8,60ff62b76b8b321e499025b2,APPROVED,Not Applicable,2024-03-27T18:43:59.626000Z,2024-03-27T18:47:21.808000Z,2024-03-28T17:16:51.632000Z,2024-03-27T18:47:24.135308Z,203,C1NU7187,923,English,26,Female,White,United States,United States,United States,English,No,Full-Time
660468ebf877d52fea84cf9e,65ddfaeab5c421556410b938,APPROVED,Not Applicable,2024-03-27T18:44:01.656000Z,2024-03-27T18:48:49.518000Z,2024-03-28T17:13:53.617000Z,2024-03-27T18:48:52.917774Z,288,C1NU7187,316,English,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
660468ef51a3cd9d6a737073,657368fe44d726ade0dc9104,APPROVED,Not Applicable,2024-03-27T18:44:05.466000Z,2024-03-27T18:57:33.421000Z,2024-03-28T16:07:06.824000Z,2024-03-27T18:57:37.146044Z,808,C1NU7187,468,"Chinese, English, Japanese",50,Male,Asian,United States,United States,United States,English,No,Full-Time
6604693f2aac51c2e6991589,6154d5f08b55fcd598f2b912,APPROVED,Not Applicable,2024-03-27T18:45:30.265000Z,2024-03-27T19:05:37.715000Z,2024-03-28T17:08:00.767000Z,2024-03-27T19:05:42.234572Z,1208,C1NU7187,976,English,53,Male,Mixed,United States,United States,United States,English,No,Full-Time
6604694e42e2a78d0324afeb,62858e3a433a7a27305f1992,APPROVED,Not Applicable,2024-03-27T18:45:44.622000Z,2024-03-27T18:57:41.546000Z,2024-03-28T16:07:27.184000Z,2024-03-27T18:57:43.988391Z,717,C1NU7187,3292,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604695d3a55f9cc2f01fe9f,5dcec32a367c6d000a4282c2,APPROVED,Not Applicable,2024-03-27T18:45:58.050000Z,2024-03-27T18:52:47.532000Z,2024-03-28T16:07:27.528000Z,2024-03-27T18:53:35.879620Z,410,C1NU7187,3386,English,70,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66046961ad36b4559ef3302b,65b5749e1785dce00ea52ff0,APPROVED,Not Applicable,2024-03-27T18:45:59.170000Z,2024-03-27T18:51:57.986000Z,2024-03-28T17:08:01.344000Z,2024-03-27T18:53:30.455209Z,359,C1NU7187,276,English,48,Male,Mixed,United States,United States,United States,English,No,Full-Time
6604699bc1e7d5dbc5ddab0b,5a86357bae9a0b0001a9f14e,APPROVED,Not Applicable,2024-03-27T18:46:56.659000Z,2024-03-27T18:57:08.593000Z,2024-03-28T17:15:56.561000Z,2024-03-27T18:57:10.882142Z,612,C1NU7187,1504,English,45,Male,White,United States,United States,United States,English,No,Full-Time
660469b6abaa0e443e134ee4,65af1cd44ec9136d74dc6c19,APPROVED,Not Applicable,2024-03-27T18:47:23.845000Z,2024-03-27T18:55:46.104000Z,2024-03-28T16:08:05.475000Z,2024-03-27T18:55:48.074618Z,503,C1NU7187,135,English,28,Female,Other,United States,United States,United States,English,Yes,DATA_EXPIRED
660469c8495faf0c933d74aa,60e4c09a4b30f16f5a1053e7,APPROVED,Not Applicable,2024-03-27T18:47:42.263000Z,2024-03-27T18:56:21.759000Z,2024-03-28T16:07:27.870000Z,2024-03-27T18:56:24.470800Z,520,C1NU7187,5633,English,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660469d8ab926f30cf669ec7,6596c3663bd4674351a26eb8,APPROVED,Not Applicable,2024-03-27T18:50:18.167000Z,2024-03-27T18:58:42.283000Z,2024-03-28T17:16:08.539000Z,2024-03-27T18:58:44.335899Z,505,C1NU7187,479,English,24,Female,Black,United States,United States,United States,English,No,Full-Time
660469e4c93b54e40669d617,6455616c0fe23ecca70ce1b9,APPROVED,Not Applicable,2024-03-27T18:48:04.796000Z,2024-03-27T19:08:54.629000Z,2024-03-28T16:07:28.236000Z,2024-03-27T19:08:56.283117Z,1250,C1NU7187,2052,English,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660469ee11b5d69d9694e4ee,63acbbe336a9ca92853dca4a,APPROVED,Not Applicable,2024-03-27T18:49:16.109000Z,2024-03-27T18:56:48.710000Z,2024-03-28T16:07:28.624000Z,2024-03-27T18:56:50.638862Z,453,C1NU7187,3956,"English, Spanish",65,Female,White,United States,United States,United States,English,No,Part-Time
660469fc9654130331c0bafd,6466689078f3f5d3e8a16e9b,APPROVED,Not Applicable,2024-03-27T18:48:38.136000Z,2024-03-27T18:55:51.905000Z,2024-03-28T17:14:31.109000Z,2024-03-27T18:55:53.409720Z,434,C1NU7187,99,English,54,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
